label,sentence
COUNSEL,ramachandra aiyar section answerer
COUNSEL,grover respondent
COUNSEL,mister carbon setalvad rc pattabhi raman appellant
COUNSEL,sp sinha pk bose slow bid
COUNSEL,mister henry j umrigar appellant
COUNSEL,26
COUNSEL,northward 100 chatterjee panchanan ghosh chandra narayan naik respondent 1950
COUNSEL,mister 100 setalvad attorney oecumenical india gn joshi respondent
ARG,argument piddle cypher legislative necessarily null void law
ARG,tell behalf respondent although normally person obligate responsible criminal act another person soul charged commission offence unless individual involved
ARG,matter appellant s memorize rede seriously challenged spot vehemently argued agreement pay amount royalty commission previously match modified amount royalty commission document needed declivity section 17 1 d 1 pc 839
ARG,appellant s erudite advise argued section seven act ultra vires fall division 1935 act provincial simultaneous legislative list government india
ARG,complainant challenged dispute comminute bisheshwar s mokarrari occupy unify lakhraj interest purchased pathaks 1916 17 betray government s certificate total eighter anna interest village including lakhraj mokarrari transferred complainant kickoff part defendant claim rent extent six anna share mokarrari
ARG,advocate general madras appeared half defendant provoke preliminary objection court s jurisdiction listen coating article 32 applicant s direct action court start instance
ARG,client wish introduce cause finger obliged throw interview secretary ministry interior replied january 12 1948 commissioner responsible scrub authorization due numerous protest received government
ARG,little doubt imposition pre censorship newspaper restriction freedom squeeze essential character right freedom formulation proclaimed article 19 1
ARG,argued three month menses unreasonable extraneous party appeal period
ARG,defendant s learned lawyer assert defendant rely section 82 event matter never raised high courtroom
ARG,table emphasized necessary board assert mismated law become obsolete ab initio past shut dealing reopened accede 26 january 1950 date constitution came force incompatible law reviewed purpose used plant royalty punish devoid citizen
ARG,complainant claim govern contravenes complainant s fundamental right liberty see brij bhushan s footnote pentad state delhi p 605
ARG,blackstone designate comment freedom press impose pre publication restriction ban criminal matter published
ARG,alleged complainant hindoo mahasabha opposed government s policy appeasement consecrate
ARG,consequently action refund place subject extraordinary jurisdiction high court article 226
ARG,right apply conferred upon humbug known june 1946 see kept fraud knowledge redress shuffle claim property
ARG,first asks high court regardless extent jurisdiction article 226 never exercise index article way transform tribunal solicitation posing judgement court self confidence state performing administrative quasi judicial function
ARG,sub clause appellant arouse support claim municipal urban property task
ARG,parliament purvey drill power article 327 constitution subject constitution
ARG,argument unless adverse intention emerges contract
ARG,argued orderly proceeding applicant first advert matter madras high courtroom article 226 makeup concurrent jurisdiction matter
ARG,argued applying clause sufficient consider whether restriction inflict exercise rectify constabulary sane whether investigate reasonableness otherwise law
ARG,counsel applicant gainsay high court s decisiveness united states three ground assuming appeal decided high court accordance commissariat law 57 1947 law applicable pending appeal excluded scope 9 law 57 1947 remedy bombay third act 1949 appeal pending court decided accordance amended law excluded pending appeal scope law 57 1947 3 high court wrongly overrule conclusion court 1st representative defendant institutionalise violation condition position clause 2 20 engage
ARG,complainant deny read obtained limited succession
ARG,rescript force indefinite period
ARG,every free man indisputable right lay want public prohibit destroy freedom fight
ARG,argued public guard maintenance public used act disjointed manner separated word cannot dominion possibility act provide ordinary serious case folie public ordering quietness
ARG,grade argument referred lettered council side fairly large act 955 authority english india support respective claim
ARG,appellant s learned counselling based argument argument estate nature character reefer kinsfolk estate governed mitakshara act endurance rule applicable estate applicable
ARG,applicant appealed u obtaining certificate high court article 110 codification civil procedure
ARG,behalf divinity total amount compensation money claimed deosaran singh tup lakshman singh claimed shebaits craunch premise prominent property divinity bagarias acquired interestingness either reassign usufructual mortgage alleged leverage tenant s correct property
ARG,contestation woman custom excluded inheritance title ghatwali birbhum rejected 157 two homage nurture u likewise point custom laid para
ARG,stated piss paragraph 1 nature rule regularisation general application sugar wampum product ascertain ordinance 1947 central government 4 august 1947 since paragraph confers central governing exclusive baron prevent prohibit production supply distribution etc essential product authorize hold special special order respect particular person thing
ARG,advocate general argued statement uncongenial recital exhibit p 24
ARG,hear attorney general pointed nature commercial property changed particular person unable expend
ARG,handwriting argued motor vehicle number prescript allow permit self contained code respect right link created law manner enforcement sought inside framework law
ARG,wrangle argument amendment law date orderliness communicate trial judge appeal see right party determined accordance law date appeal hear
ARG,behalf appellant mister sinha raised two taking
ARG,mister setalvad eminent attorney world wide appeared defendant observe purchase benami 859 abhyankar s detention owner prabhat amount misrepresentation false statement perspicacity creditor since account desire placed chronicle opened bank normally inspected third party
